Hierarchical Name, Code Type, Description, Aggregate, List Order, Hierarchical Name, File Type, Classification, Folder Location, Coverage, Number Of Coding References, Reference Number, Coded By Initials, Modified On, Coded Text
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Little_Thunder_Merlin_Littrell_Doris_Taylor_Robert, Document, , Files\\SOOH, 0.0104, 2, 2, PJC, 7/10/2019 3:57:16 PM, "We escaped it because of our old timers and the elders. All of us grew up hearing in Oklahoma, we heard the collectors talk about the collections that were built on this artist in hard times, they had to sell cheap, or they took advantage of it and they liked to brag it s almost bragging rights. They don t understand the offense that that really is."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Richardson_Faye, Document, , Files\\SOOH, 0.0027, 1, 1, PJC, 7/10/2019 5:03:30 PM, " I remember Dad said, Roll the windows up, there could be bears here. And we re thinking, Oh, there s not any bears. Well later on we did see one around the bend of the road , but I remember May and I just sitting up looking down there in that rock bottom creek thinking, Oh my gosh, we hope one doesn t attack our daddy."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Schwabe_Margaretha, Document, , Files\\SOOH, 0.0056, 2, 1, PJC, 7/10/2019 4:54:06 PM, " No, it was not. I think there was one attack by the Americans by air, and one woman died in that attack because a stray bullet came through the window of her kitchen. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Schwabe_Margaretha, Document, , Files\\SOOH, 0.0056, 2, 2, PJC, 7/10/2019 4:54:18 PM, It s always easier to attack the way of least resistance.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Sellers_Arlene, Document, , Files\\SOOH, 0.0037, 1, 1, PJC, 7/10/2019 5:02:49 PM, "When I was, say, in 4-H, one of the things we did was civil defense preparedness, and we prepared food and safety kits in case of an atomic attack."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Tucker_Erma, Document, , Files\\SOOH, 0.0027, 1, 1, PJC, 7/10/2019 5:02:37 PM, "We got ready and took my brother over there, and he had an appendicitis attack."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Tygart_Karen_Bryan_Kyle, Document, , Files\\SOOH, 0.0038, 1, 1, PJC, 7/10/2019 4:55:58 PM, "It moved upward, cutting my chest in half, and gradually moved upward to where it pinched my neck and caused my head to grow two inches taller."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Valencia-Weber_Gloria, Document, , Files\\SOOH, 0.0018, 1, 1, PJC, 7/10/2019 4:47:16 PM, "And it was in those hearings and in the sessions that, as soon as the ACLU was presented as one of those providing testimony, well, why do we need to pay attention to them? It was an unembarrassed attack by uninformed people."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\SOOH\\SOOH_Wynne_Gail, Document, , Files\\SOOH, 0.0056, 1, 1, PJC, 7/10/2019 4:55:22 PM, "We were mischievous, but not dangerous, I would say. Did that make it to your father? I don t know. I don t remember getting in trouble with it. He laughed and they were really good sports, and they gave it back. I don t honestly know how much Mother and Daddy knew about some of the things they did while they were not there, harassing each other. But they ve ended up being lifelong friends. They were like big brothers, because we didn t have any big brothers."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCGAS\\UNCGAS_Knudsen_Betty_McAllister_Beth, Document, , Files\\UNCGAS, 0.0004, 3, 1, AA, 11/30/2020 9:28:57 AM, Playboy.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCGAS\\UNCGAS_Knudsen_Betty_McAllister_Beth, Document, , Files\\UNCGAS, 0.0004, 3, 2, AA, 11/30/2020 9:28:57 AM, Playboy
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCGAS\\UNCGAS_Knudsen_Betty_McAllister_Beth, Document, , Files\\UNCGAS, 0.0004, 3, 3, AA, 11/30/2020 9:28:57 AM, Playboy?
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCSW\\UNCSW_Baker_Ella_2, Document, , Files\\UNCSW, 0.0001, 1, 1, NN, 7/17/2019 7:55:35 PM, non-violence 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCSW\\UNCSW_Clark_Adele_1, Document, , Files\\UNCSW, 0.0002, 2, 1, AA, 11/30/2020 9:28:57 AM,  outrage
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCSW\\UNCSW_Clark_Adele_1, Document, , Files\\UNCSW, 0.0002, 2, 2, AA, 11/30/2020 9:28:57 AM,  insult 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCSW\\UNCSW_MacDougall_Margaret_McDow, Document, , Files\\UNCSW, 0.0001, 1, 1, AA, 11/30/2020 9:28:57 AM, took advantage of her 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCSW\\UNCSW_Murray_Pauli, Document, , Files\\UNCSW, 0.0000, 1, 1, AA, 11/30/2020 9:28:57 AM,  insult.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCSW\\UNCSW_Rogers_Grace_Hemphill, Document, , Files\\UNCSW, 0.0001, 1, 1, AA, 11/30/2020 9:28:57 AM, outrage 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCSW\\UNCSW_Seeman_Elizabeth, Document, , Files\\UNCSW, 0.0000, 1, 1, AA, 11/30/2020 9:28:57 AM, harass 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Barrett_Margaret_Bowers, Document, , Files\\UNCTWMS, 0.0032, 2, 1, AA, 11/30/2020 9:28:57 AM,  I didn&#8217;t do as much with that once I was over with Rape Crisis 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Barrett_Margaret_Bowers, Document, , Files\\UNCTWMS, 0.0032, 2, 2, AA, 11/30/2020 9:28:57 AM, MB: The first year I came to the Rape Crisis Center?
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Colette_Marian, Document, , Files\\UNCTWMS, 0.0001, 1, 1, AA, 11/30/2020 9:28:57 AM, insult 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Davis_Catherine, Document, , Files\\UNCTWMS, 0.0002, 2, 1, AA, 11/30/2020 9:28:57 AM, Clarence Thomas 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Davis_Catherine, Document, , Files\\UNCTWMS, 0.0002, 2, 2, AA, 11/30/2020 9:28:57 AM, Outrage
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Edwards_Laura, Document, , Files\\UNCTWMS, 0.0001, 1, 1, AA, 11/30/2020 9:28:57 AM, pinched 
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Fortney_Judith, Document, , Files\\UNCTWMS, 0.0009, 1, 1, JL, 11/30/2020 9:18:12 AM, And I had barely noticed the insult
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Hatcher_Paris, Document, , Files\\UNCTWMS, 0.0066, 1, 1, JL, 11/30/2020 9:18:12 AM, "CGD: Do you think there&#8217;s enough public outrage to build on to mobilize? PH: You know I think&#8212;. [Pause] I think there&#8217;s enough outrage. I think that the outrage gets easily diluted and overwhelmed with the amount of outrage that there is, so&#8212;. CGD: Outrage from the other side? "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Hill_Linda_Upton, Document, , Files\\UNCTWMS, 0.0027, 1, 1, JL, 11/30/2020 9:18:12 AM, "As the broader national culture becomes more and more casual about how they go about doing any business, and this whole culture of ridicule and put-down is just raging and renting us to shreds, now it is to where anybody with any sense doesn&#8217;t want to go into politics because they don&#8217;t want to be slandered and just harangued and harassed. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Parsons_Darlene, Document, , Files\\UNCTWMS, 0.0026, 1, 1, JL, 11/30/2020 9:18:12 AM, " I was assigned, because I was the newbie &#8211; I was only twenty-one when I graduated &#8211; the tough section of Salem, and about fifty percent of my caseload involved child abuse and neglect follow-up."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Pickering_Mimi, Document, , Files\\UNCTWMS, 0.0060, 1, 1, JL, 11/30/2020 9:18:12 AM, " And every time that there&#8217;s a film that comes out that looks at the Appalachian region and poverty, you know, there&#8217;s a scream of outrage, like, &#8220;Why do they focus on us? And why do they do this?&#8221;"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Randolph_Gail, Document, , Files\\UNCTWMS, 0.0034, 2, 1, JL, 11/30/2020 9:18:12 AM, "In a way, it&#8217;s almost, I don&#8217;t know, I want to say you feel like you&#8217;ve been raped. I was raped of my childhood. I was raped of my innocence. I was took away from the Garden of Eden"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Randolph_Gail, Document, , Files\\UNCTWMS, 0.0034, 2, 2, JL, 11/30/2020 9:18:12 AM, "I think sometimes that&#8217;s how most stuff has to happen. It has to affect you personally. It has to either insult you, hurt you, or make you mad for you to do something."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Reisman_Judith, Document, , Files\\UNCTWMS, 0.0044, 1, 1, JL, 11/30/2020 9:18:12 AM, "I followed most of the people in the &#8211; let&#8217;s say with the power in the academy, quote &#8211; either were users of Playboy, Penthouse, or Hustler or something like that, or were connected with the Kinsey Institute"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Rollins_Sheryl_Clark, Document, , Files\\UNCTWMS, 0.0027, 1, 1, JL, 11/30/2020 9:18:12 AM, "When I compare him to who just left, it&#8217;s just a mockery. It&#8217;s just an insult to think that this man could not lead this country"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Ross_Loretta, Document, , Files\\UNCTWMS, 0.0038, 1, 1, JL, 11/30/2020 9:18:12 AM, "No, no. I don&#8217;t think we were an unusual generation. I think we just fell into the chain of leadership that our ancestors set out for us. I was lucky enough in my twenties to be appointed to the D.C. Commission for Women by Marion Barry when I was at the Rape Crisis Center, and there were blue-haired black women who knew Mary Church Terrell and Mary McLeod Bethune who took me under their wings and showed me a lot about women&#8217;s power and feminist consciousness through a black lens"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Rovetti_Corinne, Document, , Files\\UNCTWMS, 0.0062, 1, 1, JL, 11/30/2020 9:18:12 AM, "There was just a mutual respect, that this is your right to stand out there; you&#8217;re not really harassing women. You&#8217;re taking your position, offering--. And that, to me, is fine. We have somebody now who stands with a ten-foot cross and a woman who is quite vicious, and it&#8217;s made Bill uncomfortable, but it&#8217;s now been about a year and a half, almost two years, so he&#8217;s gotten more comfortable."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Walsh_Deborah_Jane, Document, , Files\\UNCTWMS, 0.0011, 1, 1, JL, 11/30/2020 9:18:12 AM, "That&#8217;s where all the burns for the state come and also all the child abuse cases come there, and the intensive care nursery was on that floor also."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_White_Connie, Document, , Files\\UNCTWMS, 0.0021, 1, 1, JL, 11/30/2020 9:18:12 AM, "You could see slides everywhere and there was all sorts of effects of it, and mountains just brutalized."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\UNCTWMS\\UNCTWMS_Woods_Charity, Document, , Files\\UNCTWMS, 0.0106, 1, 1, JL, 11/30/2020 9:18:12 AM, " We were talking about a lot of people&#8212;this is not to insult people from up north&#8212;but a lot of people, and I noticed this in college, would come down, and coming down South&#8212;now first of all their parents were probably from the South, or grandparents&#8212;come down South to get an education, you don&#8217;t want to leave the South, but then they want to start talking to you like you&#8217;re an idiot, like you don&#8217;t know anything because you speak a little bit different, or: &#8220;You&#8217;re so country, you&#8217;re so this and that."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Askins_Jari, Document, , Files\\WOL, 0.0021, 1, 1, PJC, 7/10/2019 3:52:41 PM, "I think that poverty in the state of Oklahoma is a crime, as high as our poverty rate is, and certainly our child abuse rates keep going up."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Coleman_Carolyn, Document, , Files\\WOL, 0.0058, 1, 1, PJC, 7/10/2019 3:38:25 PM, "But anyway, I would come home and she would have an ad in that newspaper and I could not believe somebody could be that mean-spirited. She would attack me and there may have been a grain of truth, but it was just twisted all over the place."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Denney_Lee, Document, , Files\\WOL, 0.0076, 2, 1, PJC, 7/10/2019 3:45:57 PM, "But since that time, I find that I don t have trouble with debates. I thought I would. I thought I would be very scared in case somebody got into attack mode. I thought I d be very nervous."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Denney_Lee, Document, , Files\\WOL, 0.0076, 2, 2, PJC, 7/10/2019 3:45:38 PM, "They like to meet you face to face. Most of them have pets, which I love dogs and so it s fun to see the attack dog come to the door and then do a couple of things, hold your hand down and then pretty soon the dog is wagging the tail."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Fallin_Mary, Document, , Files\\WOL, 0.0048, 1, 1, PJC, 7/10/2019 3:54:23 PM, " If there should ever be an attack upon the nation you will put the mask on and we want you to go out this door and down this hallway and down this place and understand that as a member of Congress you are the number one target of terrorist, as an official of the United States Government. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Gray_Twyla_Mason, Document, , Files\\WOL, 0.0085, 1, 1, PJC, 7/10/2019 2:54:13 PM, "I always enlisted his help. There were times when we couldn t agree on positions, but if Glover and some of those guys could help me on bills if somebody started to harass me on the floor, they d just stand up and move to advance the bill or to cut off debate."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Hastings_Joan, Document, , Files\\WOL, 0.0039, 2, 1, PJC, 7/10/2019 3:37:55 PM,  We needed to attack the individual laws first.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Hastings_Joan, Document, , Files\\WOL, 0.0039, 2, 2, PJC, 7/10/2019 3:37:46 PM, "The police then, of course, moved in and got them moved out. I didn t get hit or anything, but you can t imagine what it s like to be walking down the street just in a parade, representing Oklahoma Legionnaires, and have a group just attack you for no reason that you know."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Horner_Maxine, Document, , Files\\WOL, 0.0084, 1, 1, PJC, 7/10/2019 3:45:04 PM, "I can remember on one of the forums, it was pretty hot. I mean, sheer attack. You have people who are not supporting you, and it was my night to get all the blows. He was there at the forum, and of course that s his mom, and he just became violently ill. My husband had to just take him home. When I got home and he said, Why are you even doing this? Why are you letting those people attack you? "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Johnson_Constance, Document, , Files\\WOL, 0.0019, 1, 1, PJC, 7/10/2019 3:53:53 PM, "At that point I had an anxiety attack in which my heart beat fast and I broke out, as James Brown sang, in a cold sweat."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_McDaniel_Jeannie, Document, , Files\\WOL, 0.0025, 1, 1, PJC, 7/10/2019 3:32:26 PM, "And of course, you can t always in debate but you just want to be very careful with what you say and not to insult anyone because partnerships are critical in the legislature."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_McIntyre_Judy_Eason, Document, , Files\\WOL, 0.0105, 3, 1, PJC, 7/10/2019 2:44:56 PM, "Well, we could have been annihilated within a second but to show you what lack of agenda that we had, earlier on, the prostitutes used to stand on the corner of Greenwood and Archer, so we were gonna go down or we did go down to protect the prostitutes from harassment of the police"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_McIntyre_Judy_Eason, Document, , Files\\WOL, 0.0105, 3, 2, PJC, 7/10/2019 2:43:41 PM, "So in the process of being married to a legislator for eleven years and not having any children, I actually was working two jobs social worker with child abuse and neglect and in 1979 I became a supervisor 24- hour call"
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_McIntyre_Judy_Eason, Document, , Files\\WOL, 0.0105, 3, 3, PJC, 7/10/2019 2:43:56 PM, "And then there s this law that the people have passed that says we can t raise taxes unless basically all of us agree to it and hello, that will never happen. So I want to look at ensuring that mandates get some money. I want to look at that monies go for providing preventive care, child abuse preventive care to parents and children."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_McNiel_Skye, Document, , Files\\WOL, 0.0060, 2, 1, PJC, 7/10/2019 3:12:51 PM, " I could probably make it into that if I wanted to but certainly the bills on the floor they didn t attack me because I was a female. They didn t attack me because they thought I couldn t do it because I was a female, they attacked me because I was rural."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_McNiel_Skye, Document, , Files\\WOL, 0.0060, 2, 2, PJC, 7/10/2019 3:11:29 PM,  But it is interesting. The conversations have certainly changed since I ve been in government since pre-government and they still sometimes have a bad view of politicians and I get harassed a whole lot. But it s good harassment.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Mitchell_Cleta_Deatherage, Document, , Files\\WOL, 0.0018, 1, 1, PJC, 7/10/2019 3:30:39 PM, We lost in a 5 to 4 decision. I still think they re wrong. Clarence Thomas wrote a brilliant dissent.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Peterson_Pam, Document, , Files\\WOL, 0.0024, 1, 1, PJC, 7/10/2019 3:04:15 PM, Some of your main issues you wanted to attack were school accountability and reform measures.
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Pittman_Anastasia, Document, , Files\\WOL, 0.0018, 1, 1, PJC, 7/10/2019 3:53:22 PM, " have some in poverty. I have some that are affluent. I have a good diverse population that vote, so it s easy for me to attack some of our senior issues, educational issues."
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Riley_Nancy, Document, , Files\\WOL, 0.0054, 1, 1, PJC, 7/10/2019 3:44:34 PM, "And in the progress of 13 years watching those kids, that same neighborhood, that same building, go to have kids who on a daily basis we had to call the Department of Human Services for child abuse and neglect for somebody in our building, for kids that I had in my classroom who did not know who was going to pick them up at the end of the day. "
Nodes\\Errors, Node, Use these codes to identify false hits. Provide enough context (e.g. the entire sentence) for us to understand the usage. Do not use Event (extent) code on errors., True, 202, Files\\WOL\\WOL_Taylor_Carolyn_Thompson, Document, , Files\\WOL, 0.0037, 1, 1, PJC, 7/10/2019 3:43:52 PM, " You mean, if so-and-so goes in to check out or look at a Playboy magazine in the library, we won t be able to find out, and all that kind of thing."
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Craft_Juanita, Document, , Files\\BWOH, 0.0025, 1, 1, AA, 11/30/2020 9:28:57 AM, " The thing that is most interesting about this whole situation is that they had told the students that it would be so easy, they would be employed afterwards and they made it very bright for them. They are still harassing the students in our high schools."
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Edwards_Lena, Document, , Files\\BWOH, 0.0000, 1, 1, AA, 12/14/2020 2:31:52 AM, insult 
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Grant_Frances, Document, , Files\\BWOH, 0.0000, 1, 1, AA, 12/14/2020 2:41:20 AM, harassment 
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Halyard_Ardie, Document, , Files\\BWOH, 0.0000, 1, 1, AA, 12/14/2020 2:41:57 AM, insult 
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Height_Dorothy, Document, , Files\\BWOH, 0.0000, 1, 1, AA, 11/30/2020 9:28:57 AM, " teenagers were being harassed by the police, "
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Jackson_Ellen, Document, , Files\\BWOH, 0.0001, 5, 1, AA, 11/30/2020 9:28:57 AM, outrage
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Jackson_Ellen, Document, , Files\\BWOH, 0.0001, 5, 2, AA, 11/30/2020 9:28:57 AM, "outrage,"
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Jackson_Ellen, Document, , Files\\BWOH, 0.0001, 5, 3, AA, 11/30/2020 9:28:57 AM, " Playboy,"
Nodes\\Errors\False Hit or Other Usage, Node, "Use this code when the query contains a target word but it is used in a different sense than that in which we are interested. For example, ""My mother harrassed me about my grades,"" or ""I got an outrage letter from a man.""", False, 203, Files\\BWOH\\BWOH_Jackson_Ellen, Document, , Files\\BWOH, 0.0001, 5, 4, AA, 11/30/2020 9:28:57 AM, Playboy
